guid,subspecies,catalognumberint,collectors,state_prov,county,spec_locality,collectornumber,date,parts,sex,dec_lat,dec_long,coordinateuncertaintyinmeters,total length,tail length,hind foot with claw,ear from notch,ear from crown,weight,total length unit,tail length unit,hind foot with claw unit,ear from notch unit,ear from crown unit,weight unit,reproductive data,unformatted measurements
MVZ:Mamm:114203,Sorex trowbridgii montereyensis,114203,"Robert L. Rudd, Oliver P. Pearson",California,Marin County,"3.5 mi W San Rafael, salt marsh",1405,1950-02-20,"skin, study; skull",female,38.0283098,-122.5124581,8839,113,45,13,8,,,mm,mm,mm,mm,,,Nipples conspicuous/ much mammary tissue,
MVZ:Mamm:191624,Sorex trowbridgii montereyensis,191624,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17148,1998-03-03,skeleton; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:112998,Sorex trowbridgii humboldtensis,112998,Oliver P. Pearson,California,Humboldt County,3 mi N Willow Creek,Oliver P. Pearson 1749,1949-08-27,"skin, study; skull",female,40.9809127,-123.6339428,9167,111,51,13,8,,5,mm,mm,mm,mm,,g,no emb,
MVZ:Mamm:19612,Sorex trowbridgii montereyensis,19612,Alfred C. Shelton,California,Marin County,3 mi W Inverness,Alfred C. Shelton 6298,1913-06-03,"skin, study; skull",male,38.1010747,-122.9111073,5283,112,55,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:19611,Sorex trowbridgii montereyensis,19611,Alfred C. Shelton,California,Marin County,3 mi W Inverness,Alfred C. Shelton 46,1913-06-03,"skin, study; skull",male,38.1010747,-122.9111073,5283,123,55,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:191623,Sorex trowbridgii montereyensis,191623,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17147,1998-03-03,skeleton; tissue (frozen),male,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:178521,Sorex trowbridgii humboldtensis,178521,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Beartooth Mt., 4.8 km N, 10 km E Burnt Ranch",Martin G. Raphael 1399,1983-05-12,skull,unknown,40.9195595,-123.3645503,2425,,,,,,,,,,,,,,
MVZ:Mamm:71191,Sorex trowbridgii montereyensis,71191,"Leo K. Wilson, J. W. Griffith",California,Alameda County,"Claremont Heights, Berkeley",1163,1928-02-26,"skin, study; skull",female,37.8580596,-122.2442547,2414,108,44,14,5,,,mm,mm,mm,mm,,,,
MVZ:Mamm:199165,Sorex trowbridgii mariposae,199165,,California,Shasta County,"Trapsite F-1, Lassen Volcanic National Park",677,2001-09-10,DNA; skeleton; tissue (frozen),unknown,40.5098261,-121.4571229,312,,,,,,,,,,,,,,
MVZ:Mamm:191584,Sorex trowbridgii montereyensis,191584,"James L. Patton, Gary M. Fellers",California,Marin County,"2.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.7 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17162,1998-03-18,skeleton; tissue (frozen),male,38.0967658,-122.9027487,821,,,,,,,,,,,,,,
MVZ:Mamm:178436,Sorex trowbridgii humboldtensis,178436,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big French Creek, 5.6 km N, 4.5 km W Big Bar",Martin G. Raphael 753,1982-12-07,skull,unknown,40.7919123,-123.3043836,3136,,49,,,,,,mm,,,,,,
MVZ:Mamm:191585,Sorex trowbridgii montereyensis,191585,"James L. Patton, Gary M. Fellers",California,Marin County,"2.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.7 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17163,1998-03-18,skeleton; tissue (frozen),male,38.0967658,-122.9027487,821,,,,,,,,,,,,,,
MVZ:Mamm:8916,Sorex trowbridgii humboldtensis,8916,Joseph Scattergood Dixon,California,Mendocino County,Sherwood,Joseph Scattergood Dixon 387,1909-08-21,"skin, study; skull",male,39.5413937,-123.4890645,886,112,47,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178328,Sorex trowbridgii humboldtensis,178328,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Happy Camp Mt., 8.9 km E Salyer",Martin G. Raphael 374,1982-07-16,skull,unknown,40.8986426,-123.4739566,1621,105,45,14,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178477,Sorex trowbridgii humboldtensis,178477,Martin G. Raphael,California,Trinity County,"Ziegler Point, 1.3 km N, 5.6 km E Salyer",Martin G. Raphael 1011,1983-03-15,skull,unknown,40.90198,-123.51688,2098,,,,,,,,,,,,,,
MVZ:Mamm:196007,Sorex trowbridgii montereyensis,196007,Sheda Morshed,California,Marin County,"1.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd., 2.6 km WNW Inverness, Point Reyes National Seashore",Sheda Morshed 120,1998-08-06,skeleton; tissue (frozen),male,38.1040057,-122.8960441,491,,,,,,,,,,,,,,
MVZ:Mamm:223093,Sorex trowbridgii mariposae,223093,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,125,2003-05-28,DNA (frozen); skeleton (postcranial); skull; tissue (frozen),unknown,36.412731,-118.802821,2478,110,51,14,10,,4.4,mm,mm,mm,mm,,g,,
MVZ:Mamm:178121,Sorex trowbridgii humboldtensis,178121,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Ammon Creek, 6.9 km S Salyer",Martin G. Raphael 953,1982-05-04,skull,unknown,40.82896,-123.58348,3536,97,46,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:216711,Sorex trowbridgii montereyensis,216711,William Z. Lidicker Jr.,California,Marin County,"1 1/2 mi W, 3/4 mi N Inverness",William Z. Lidicker Jr. 4139,1995-06-21,"skin, study; skull",male,38.11089,-122.88699,1807,114,46,13,8,,4.80,mm,mm,mm,mm,,g,t: 6 x 4.5 mm,
MVZ:Mamm:178426,Sorex trowbridgii humboldtensis,178426,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Big French Creek, 5.6 km N, 4.5 km W Big Bar",Martin G. Raphael 743,1982-12-07,skull,unknown,40.7919123,-123.3043836,3136,105,45,13,6,,,mm,mm,mm,mm,,,,
MVZ:Mamm:30366,Sorex trowbridgii montereyensis,30366,M. P. Anderson,California,Monterey County,Big Sur River,M. P. Anderson 183,1903-12-31,"skin, study; skull",male,36.271318,-121.808229,9656,119,52,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:191546,Sorex trowbridgii montereyensis,191546,"James L. Patton, Gary M. Fellers",California,Marin County,"1.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd., 2.6 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17122,1998-07-08,skeleton; tissue (frozen),female,38.1040057,-122.8960441,491,,,,,,,,,,,,,,
MVZ:Mamm:120431,Sorex trowbridgii trowbridgii,120431,Elbert M. Brock,Oregon,Douglas County,"Tahkenitch Camp, 6 mi N Gardiner",Elbert M. Brock 288,1956-05-21,"skin, study; skull",female,43.8006,-124.1447,95,,,14,9,,4.2,,,mm,mm,,g,,"""total length"": ""116?"", ""tail length"": ""58?"""
MVZ:Mamm:191576,Sorex trowbridgii montereyensis,191576,"James L. Patton, Gary M. Fellers",California,Marin County,"2.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.7 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17026,1998-06-03,skeleton; tissue (frozen),male,38.0967658,-122.9027487,821,,,,,,,,,,,,,,
MVZ:Mamm:208882,Sorex trowbridgii mariposae,208882,James L. Patton,California,Shasta County,"Trapsite F-2, Lassen Volcanic National Park",James L. Patton 21856,2004-09-01,"skeleton; skull; tissue (ethanol, 95%)",female,40.5451771,-121.5674756,312,110,49,13,7,,3.6,mm,mm,mm,mm,,g,,
MVZ:Mamm:178092,Sorex trowbridgii humboldtensis,178092,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Ammon Creek, 6.9 km S Salyer",Martin G. Raphael 866,1982-05-04,skull,unknown,40.82896,-123.58348,3536,,48,12,,,,,mm,mm,,,,,
MVZ:Mamm:120428,Sorex trowbridgii trowbridgii,120428,Seth B. Benson,Oregon,Douglas County,"Tahkenitch Camp, 6 mi N Gardiner",Seth B. Benson 11992,1956-05-21,"skin, study; skull",female,43.8006,-124.1447,95,136,60,14,8,4,5.7,mm,mm,mm,mm,mm,g,No emb and not lactating,
MVZ:Mamm:81020,Sorex trowbridgii trowbridgii,81020,"Morris M. Green, A. Walker",Oregon,Clatsop County,Astoria,582,1927-01-26,"skin, study; skull",male,46.1881,-123.83,3714,117,58,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:200610,Sorex trowbridgii mariposae,200610,James L. Patton,California,Shasta County,"Trapsite R-2, Lassen Volcanic National Park",James L. Patton 19684,2002-07-12,skeleton; tissue (ethanol),male,40.5205994,-121.474732,312,108,51,13,5,,4,mm,mm,mm,mm,,g,,
MVZ:Mamm:71183,Sorex trowbridgii trowbridgii,71183,Stanley G. Jewett,Oregon,Tillamook County,Sand Lake,Stanley G. Jewett 7826,1932-08-04,"skin, study; skull",female,45.2761,-123.9442,1783,116,60,15,,,,mm,mm,mm,,,,,
MVZ:Mamm:178064,Sorex trowbridgii humboldtensis,178064,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Cedar Creek, 1.6 km N, 8 km E Willow Creek",Martin G. Raphael 571,1982-12-09,skull,unknown,40.95407,-123.53289,7897,93,47,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:178067,Sorex trowbridgii humboldtensis,178067,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Cedar Creek, 1.6 km N, 8 km E Willow Creek",Martin G. Raphael 574,1982-12-09,skull,unknown,40.95407,-123.53289,7897,100,50,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:223127,Sorex trowbridgii mariposae,223127,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,138,2003-09-19,skeleton (postcranial); skull; tissue (frozen),male,36.412731,-118.802821,2478,114,50,13,9,,4.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:178301,Sorex trowbridgii humboldtensis,178301,Martin G. Raphael,California,Trinity County,"Six Rivers National Forest, South Fork, 6.4 km S, 1.6 km E Salyer",Martin G. Raphael 301,1982-07-22,skull,unknown,40.83264,-123.56434,2098,101,49,11,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:191578,Sorex trowbridgii montereyensis,191578,"James L. Patton, Gary M. Fellers",California,Marin County,"2.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.7 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17028,1998-06-03,skeleton; tissue (frozen),male,38.0967658,-122.9027487,821,,,,,,,,,,,,,,
MVZ:Mamm:222263,Sorex trowbridgii montereyensis,222263,Matina C. Kalcounis-Rüppell,California,Monterey County,"lower Robertson Creek, Hastings Natural History Reservation",Matina C. Kalcounis-Rüppell 85-A,2008-02-27,embryo (ethanol),unknown,36.3759194444,-121.5595972222,185,,,,,,,,,,,,,,
MVZ:Mamm:11807,Sorex trowbridgii humboldtensis,11807,Frank Stephens,California,Humboldt County,"Freshwater Corners, ca. 4 mi E Eureka",Frank Stephens 3008,1910-08-14,"skin, study; skull",male,40.7853166,-124.0845287,1703,117,58,15,6,,,mm,mm,mm,mm,,,,
MVZ:Mamm:177345,Sorex trowbridgii montereyensis,177345,David O. Ribble,California,Monterey County,"0.125 mi upstream Hastings Gate, Finch Creek, Hastings Natural History Reservation",David O. Ribble 731,1986-06-30,skeleton; skull,male,36.3731206496,-121.5617828111,74,100,49,14,8,,4.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:178062,Sorex trowbridgii humboldtensis,178062,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Brush Mt., 4.8 km S, 2.4 km W Willow Creek",Martin G. Raphael 566,1982-12-03,skull,unknown,40.89643,-123.65638,7897,114,51,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:81025,Sorex trowbridgii trowbridgii,81025,"Morris M. Green, A. Walker",Oregon,Lincoln County,Newport,725,1927-05-25,"skin, study; skull",male,44.6369,-124.0522,3232,113,55,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:191581,Sorex trowbridgii montereyensis,191581,"James L. Patton, Gary M. Fellers",California,Marin County,"2.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.7 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17031,1998-06-03,skeleton; tissue (frozen),male,38.0967658,-122.9027487,821,,,,,,,,,,,,,,
MVZ:Mamm:191580,Sorex trowbridgii montereyensis,191580,"James L. Patton, Gary M. Fellers",California,Marin County,"2.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.7 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17030,1998-06-03,skeleton; tissue (frozen),male,38.0967658,-122.9027487,821,,,,,,,,,,,,,,
MVZ:Mamm:177964,Sorex trowbridgii humboldtensis,177964,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Brush Mt., 4.8 km S, 2.4 km W Willow Creek",Martin G. Raphael 269,1982-12-03,skull,unknown,40.89643,-123.65638,7897,117,52,12,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178048,Sorex trowbridgii humboldtensis,178048,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Brush Mt., 4.8 km S, 2.4 km W Willow Creek",Martin G. Raphael 529,1982-12-03,skull,unknown,40.89643,-123.65638,7897,110,50,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:178061,Sorex trowbridgii humboldtensis,178061,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Brush Mt., 4.8 km S, 2.4 km W Willow Creek",Martin G. Raphael 565,1982-12-03,skull,unknown,40.89643,-123.65638,7897,116,50,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:223108,Sorex trowbridgii mariposae,223108,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,153,2002-07-22,skeleton (postcranial); skull; tissue (frozen),male,36.412731,-118.802821,2478,109,50,13,9,,4.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:29975,Sorex trowbridgii montereyensis,29975,F. Harvey Holden,California,Alameda County,Berkeley,,1916-12-31,"skin, study; skull",unknown,37.8697904,-122.2715302,4075,,,,,,,,,,,,,,
MVZ:Mamm:223104,Sorex trowbridgii mariposae,223104,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,149,2002-07-22,skeleton (postcranial); skull; tissue (frozen),unknown,36.412731,-118.802821,2478,100,49,14,9,,4.6,mm,mm,mm,mm,,g,,
MVZ:Mamm:178431,Sorex trowbridgii humboldtensis,178431,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Barnum Ridge West, 7.2 km N, 6.4 km W Big Bar",Martin G. Raphael 748,1982-12-07,skull,unknown,40.8143716,-123.3274514,3230,110,50,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:178371,Sorex trowbridgii humboldtensis,178371,Martin G. Raphael,California,Trinity County,"Espeso, 9.3 km N, 5.3 km W Big Bar",Martin G. Raphael 458,1982-11-15,skull,unknown,40.82529,-123.1887,2571,,49,12,,,,,mm,mm,,,,,
MVZ:Mamm:178425,Sorex trowbridgii humboldtensis,178425,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Barnum Ridge West, 7.2 km N, 6.4 km W Big Bar",Martin G. Raphael 742,1982-12-07,skull,unknown,40.8143716,-123.3274514,3230,100,46,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178370,Sorex trowbridgii humboldtensis,178370,Martin G. Raphael,California,Trinity County,"Espeso, 9.3 km N, 5.3 km W Big Bar",Martin G. Raphael 457,1982-11-15,skull,unknown,40.82529,-123.1887,2571,,49,13,,,,,mm,mm,,,,,
MVZ:Mamm:94000,Sorex trowbridgii trowbridgii,94000,Charles G. Sibley,Washington,Pacific County,2.5 mi SE Chinook,Charles G. Sibley 1042,1940-08-10,"skin, study; skull",male,46.247506326,-123.90729212,2348,127,63,15,9,4,6.3,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:196006,Sorex trowbridgii montereyensis,196006,Sheda Morshed,California,Marin County,"1.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd., 2.6 km WNW Inverness, Point Reyes National Seashore",Sheda Morshed 119,1998-08-06,skeleton; tissue (frozen),unknown,38.1040057,-122.8960441,491,,,,,,,,,,,,,,
MVZ:Mamm:215486,Sorex trowbridgii mariposae,215486,Ann T. Chang,California,Lassen County,"Blacks Mountain Experimental Forest, Lassen National Forest",Ann T. Chang 13,2003-10-07,"DNA (frozen); skin, study; skull; tissue (frozen)",male,40.7123526,-121.1360842,583,106,45,12,6,,4,mm,mm,mm,mm,,g,,
MVZ:Mamm:215485,Sorex trowbridgii mariposae,215485,"Ann T. Chang, Tom Manning",California,Lassen County,"Blacks Mountain Experimental Forest, Lassen National Forest",12,2003-10-07,"DNA (frozen); skin, study; skull; tissue (frozen)",female,40.7123526,-121.1360842,583,109,46,13,8,,4,mm,mm,mm,mm,,g,,
MVZ:Mamm:216700,Sorex trowbridgii mariposae,216700,Chet Ogan,California,Lassen County,"Lassen National Forest, Bogard Butte Area",,1989-07-11,mandible,unknown,40.6063787572,-121.1264080756,,,,,,,,,,,,,,,
MVZ:Mamm:223105,Sorex trowbridgii mariposae,223105,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,150,2002-07-22,skeleton (postcranial); skull; tissue (frozen),unknown,36.412731,-118.802821,2478,96,48,14,6,,4.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:96989,Sorex trowbridgii montereyensis,96989,Seth B. Benson,California,Santa Cruz County,"Waddell Creek, 4 mi E, 0.5 mi N Año Nuevo Point, 0.5 mi below forks",Seth B. Benson 7822,1941-09-16,"skin, study; skull",female,37.105663,-122.2723665,1609,123,52,14,10,4,4.7,mm,mm,mm,mm,mm,g,no emb.,
MVZ:Mamm:19640,Sorex trowbridgii humboldtensis,19640,Charles L. Camp,California,Mendocino County,Mendocino City,Charles L. Camp 1017,1913-07-14,"skin, study; skull",male,39.3065656,-123.7995688,896,123,56,14,,,,mm,mm,mm,,,,testes large,
MVZ:Mamm:191551,Sorex trowbridgii montereyensis,191551,"James L. Patton, Gary M. Fellers",California,Marin County,"1.1 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd., 2.6 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17127,1998-07-08,skeleton; tissue (frozen),female,38.1040057,-122.8960441,491,,,,,,,,,,,,,,
MVZ:Mamm:102103,Sorex trowbridgii montereyensis,102103,Walter W. Dalquest,California,Sonoma County,2 mi N Occidental,Walter W. Dalquest 3632,1944-02-14,"skin, study; skull",female,38.4305464,-122.9615261,,114,49,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:178178,Sorex trowbridgii trowbridgii,178178,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, U-Turn, 14.9 km N, 2.3 km E Somes Bar",Martin G. Raphael 280,1982-12-14,skull,unknown,41.51577,-123.4623,864,119,53,13,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:34686,Sorex trowbridgii mariposae,34686,Adrey E. Borell,California,Tehama County,2 mi W Black Butte,Adrey E. Borell 906,1924-07-05,"skin, study; skull",male,40.4147,-121.5319,832,118,50,20,5,,7,mm,mm,mm,mm,,g,,
MVZ:Mamm:94048,Sorex trowbridgii trowbridgii,94048,John E. Chattin,Oregon,Clatsop County,Old Fort Clatsop,John E. Chattin 864,1940-08-26,"skin, study; skull",female,46.1339,-123.8761,13,114,51,13,7,,4.5,mm,mm,mm,mm,,g,no embs,
MVZ:Mamm:232176,Sorex trowbridgii montereyensis,232176,"Matina C. Kalcounis-Rüppell, Mary E. Timonin",California,Monterey County,"Lower Robertson Creek, Hastings Natural History Reservation",,2012-10-14,skeleton; skull; tissue (frozen),unknown,36.37772799,-121.561817,,115,50,9,8,,4.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:200491,Sorex trowbridgii mariposae,200491,James L. Patton,California,Shasta County,"Trapsite B-1, Lassen Volcanic National Park",James L. Patton 19694,2002-08-25,DNA; skeleton; tissue (ethanol),female,40.4775067,-121.4318955,312,105,51,13,4,,3,mm,mm,mm,mm,,g,,
MVZ:Mamm:206304,Sorex trowbridgii mariposae,206304,,California,Shasta County,"Trapsite R-2, Lassen Volcanic National Park",,2003-08-20,"skin, study; skull; tissue (frozen)",female,40.5205994,-121.474732,312,,,,,,,,,,,,,,
MVZ:Mamm:225046,Sorex trowbridgii mariposae,225046,David B. Wake,California,Shasta County,"Battle Creek Site, N Fork Battle Creek at Bridge on Hwy. 44, 1.1 mi W Long Yard Rd.",9,1989-12-03,skeleton; skull,unknown,40.5186099,-121.7510978,164,97,48,,,,,mm,mm,,,,,,
MVZ:Mamm:177351,Sorex trowbridgii montereyensis,177351,David O. Ribble,California,Monterey County,"Finch Creek, Hastings Natural History Reservation",David O. Ribble 1023,1989-11-05,"skin, study; skull",male,36.37266,-121.56168,901,104,52,14,6,,5,mm,mm,mm,mm,,g,"TND, T = 3mm",
MVZ:Mamm:97945,Sorex trowbridgii montereyensis,97945,Viola M. Hildebrand,California,Monterey County,"Mud Creek, 3.5 mi S San Juan",Viola M. Hildebrand 101,1942-04-05,"skin, study; skull",unknown,36.777608,-121.538122,322,116,46,15,6,,,mm,mm,mm,mm,,,,
MVZ:Mamm:223125,Sorex trowbridgii mariposae,223125,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,172,2002-07-21,skeleton (postcranial); skull; tissue (frozen),unknown,36.412731,-118.802821,2478,102,47,14,8,,3.8,mm,mm,mm,mm,,g,,
MVZ:Mamm:81031,Sorex trowbridgii trowbridgii,81031,"Morris M. Green, A. Walker",Oregon,Douglas County,Gardiner,771,1927-06-09,"skin, study; skull",female,43.7303,-124.1092,336,122,62,14.5,,,,mm,mm,mm,,,,,
MVZ:Mamm:157570,Sorex trowbridgii montereyensis,157570,Margaret F. Smith,California,Monterey County,"Bell Ranch, 1.6 mi SE (by road) Hastings Natural History Reservation entrance",Margaret F. Smith 1206,1977-03-18,skull,female,36.3585896,-121.5489888,196,116,51,9,4,,6,mm,mm,mm,mm,,g,emb 2R-4L CR=8mm avg,
MVZ:Mamm:196629,Sorex trowbridgii mariposae,196629,James L. Patton,California,Shasta County,"Trapsite F-2, Lassen Volcanic National Park",James L. Patton 18114,2000-06-09,"skeleton; tissue (ethanol, 95%)",female,40.5451771,-121.5674756,312,,,,,,,,,,,,,,
MVZ:Mamm:178528,Sorex trowbridgii humboldtensis,178528,Martin G. Raphael,California,Trinity County,"Shasta-Trinity National Forest, Hennessy Creek, 3.2 km N, 2.4 km W Burnt Ranch",Martin G. Raphael 1526,1983-05-17,skull,female,40.8318968,-123.5110449,1193,112,43,13,6,,,mm,mm,mm,mm,,,,
