guid,subspecies,catalognumberint,collectors,state_prov,county,spec_locality,collectornumber,date,parts,sex,dec_lat,dec_long,coordinateuncertaintyinmeters,total length,tail length,hind foot with claw,ear from notch,ear from crown,weight,total length unit,tail length unit,hind foot with claw unit,ear from notch unit,ear from crown unit,weight unit,reproductive data,unformatted measurements
MVZ:Mamm:181439,Sorex vagrans paludivagus,181439,Seth B. Benson,California,San Mateo County,"W San Bruno, 1 mi head San Andreas Lake",Seth B. Benson 12490,1961-08-08,"skin, study; skull",male,37.614333,-122.440256,1609,111,45,13,7,3,3.6,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:101295,Sorex vagrans vagrans,101295,Seth B. Benson,California,Marin County,W end of Tennessee Valley [=Elk Valley],Seth B. Benson 8644,1944-06-04,"skin, study; skull",female,37.84,-122.55,259,106,45,12,8,3,4.5,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:142345,Sorex vagrans vagrans,142345,Myrnal L. Hawes,British Columbia,,Boundary Bay,Myrnal L. Hawes 1140,1972-05-24,"skin, study; skull",male,49,-123.0333,2622,113,47,13,8,3,6.2,mm,mm,mm,mm,mm,g,testes 4 x 6 mm,
MVZ:Mamm:142494,Sorex vagrans vagrans,142494,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1132,1972-05-24,"skin, study; skull",female,49.0833,-123.0833,4149,111,45,13,8,3,5.8,mm,mm,mm,mm,mm,g,lactating,
MVZ:Mamm:113015,Sorex vagrans vagrans,113015,Oliver P. Pearson,California,Humboldt County,"Big Lagoon, Humboldt County",Oliver P. Pearson 8912,1949-08-10,"skin, study; skull",female,41.1604001,-124.1323646,988,103,45,12,8,,4.5,mm,mm,mm,mm,,g,5 embs,
MVZ:Mamm:143607,Sorex vagrans vagrans,143607,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1882,1972-09-26,"skin, study; skull",male,49.1167,-122.75,3666,101,44,12,8,3,3.8,mm,mm,mm,mm,mm,g,Testes: 1 x 1 mm,
MVZ:Mamm:143614,Sorex vagrans vagrans,143614,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1889,1972-09-26,"skin, study; skull",male,49.1167,-122.75,3666,97,40,12,7,3,4.4,mm,mm,mm,mm,mm,g,Testes: 1 x 1 mm,
MVZ:Mamm:142868,Sorex vagrans vagrans,142868,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",771,1972-02-08,"skin, study; skull",male,49.0833,-123.0833,4149,108,45,13,9,4,5.5,mm,mm,mm,mm,mm,g,Testes: 4 x 6 mm,
MVZ:Mamm:142863,Sorex vagrans vagrans,142863,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",1959,1972-02-08,"skin, study; skull",female,49.0833,-123.0833,4149,108,46,14,8,4,4,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:143613,Sorex vagrans vagrans,143613,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1888,1972-09-26,"skin, study; skull",female,49.1167,-122.75,3666,106,46,13,8,3,4.2,mm,mm,mm,mm,mm,g,uterus small,
MVZ:Mamm:143601,Sorex vagrans vagrans,143601,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1876,1972-09-26,"skin, study; skull",male,49.1167,-122.75,3666,103,45,14,7,3,3.6,mm,mm,mm,mm,mm,g,Testes: 1 x 1 mm,
MVZ:Mamm:12492,Sorex vagrans vancouverensis,12492,Annie M. Alexander,British Columbia,,"French Creek, Vancouver Island, Vancouver Island, Vancouver Island",Annie M. Alexander 81,1910-05-17,"skin, study; skull",female,49.3494456396,-124.359112424,1210,100,47,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:142356,Sorex vagrans vagrans,142356,Myrnal L. Hawes,British Columbia,,Boundary Bay,Myrnal L. Hawes 759,1972-02-01,"skin, study; skull",male,49,-123.0333,2622,105,45,12,9,5,4.8,mm,mm,mm,mm,mm,g,testes 4 x 6 mm,
MVZ:Mamm:71213,Sorex vagrans vagrans,71213,,Oregon,Multnomah County,Portland,33,1932-01-22,"skin, study; skull",male,45.5236,-122.675,16106,103,46,,,,,mm,mm,,,,,,
MVZ:Mamm:143593,Sorex vagrans vagrans,143593,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1865,1972-09-26,"skin, study; skull",female,49.1167,-122.75,3666,101,42,12.5,8,4,3.6,mm,mm,mm,mm,mm,g,uterus tiny,
MVZ:Mamm:143594,Sorex vagrans vagrans,143594,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1866,1972-09-26,"skin, study; skull",female,49.1167,-122.75,3666,104,41,12,8,4,4,mm,mm,mm,mm,mm,g,"uterus is about 1 g, lactating",
MVZ:Mamm:106419,Sorex vagrans vagrans,106419,Harold C. Reynolds,California,Humboldt County,4 mi N Orick,Harold C. Reynolds 541,1947-02-15,"skin, study; skull",male,41.3394275,-124.0446938,7857,103,42,13,6,,5.4,mm,mm,mm,mm,,g,,
MVZ:Mamm:98921,Sorex vagrans vagrans,98921,"Seth B. Benson, George G. Permut",Washington,Whitman County,Pullman,8212,1941-02-20,skull,female,46.7314,-117.1786,4680,110,45,13,7,3,,mm,mm,mm,mm,mm,,,
MVZ:Mamm:119467,Sorex vagrans vagrans,119467,Robert S. Hoffmann,California,Nevada County,"Sagehen Creek, 3 mi N Hobart Mills",,1954-10-02,skull,female,39.44433,-120.18423,4748,106,43,12,,,4.7,mm,mm,mm,,,g,,
MVZ:Mamm:71204,Sorex vagrans vagrans,71204,Stanley G. Jewett,Oregon,Multnomah County,Portland,Stanley G. Jewett 283,1931-11-23,"skin, study; skull",female,45.5236,-122.675,16106,91,38,,,,,mm,mm,,,,,,
MVZ:Mamm:115055,Sorex vagrans halicoetes,115055,Robert L. Rudd,California,Santa Clara County,"1 mi SSW Alviso, salt marsh",Robert L. Rudd 1687,1951-08-05,"skin, study; skull",male,37.417043,-121.986359,457,109,39,13,7,,7.2,mm,mm,mm,mm,,g,"ad, testes 6 mm",
MVZ:Mamm:142927,Sorex vagrans vagrans,142927,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",1153,1972-05-13,"skin, study; skull",female,49.0833,-123.0833,4149,110,47,14,7,3,7,mm,mm,mm,mm,mm,g,"pregnant, 3 L, 4 R, crown rump (c-r): 10 mm",
MVZ:Mamm:142388,Sorex vagrans vagrans,142388,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 606,1971-11-23,"skin, study; skull",male,49.0833,-123.0833,4149,93,45,12,7,3,3.7,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:224681,Sorex vagrans vagrans,224681,Madeline S. Tiee,California,Placer County,Sixmile Valley,Madeline S. Tiee 161,2009-09-22,"DNA (frozen); skull; tissue (frozen); whole organism (ethanol, 70%; formalin-fixed)",unknown,39.310237,-120.608532,184,99,40,13,6,,3.9,mm,mm,mm,mm,,g,,
MVZ:Mamm:81065,Sorex vagrans vagrans,81065,"Morris M. Green, Storrs H. Lyman",Washington,Columbia County,"Stayawhile Springs, Blue Mts.",805,1927-09-22,"skin, study; skull",female,46.0561,-117.8275,2105,104,43,11.5,,,,mm,mm,mm,,,,,
MVZ:Mamm:142926,Sorex vagrans vagrans,142926,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",1152,1972-05-13,"skin, study; skull",female,49.0833,-123.0833,4149,105,44,13,8,3,6.2,mm,mm,mm,mm,mm,g,"pregnant, crown rump (c-r): 10 mm",
MVZ:Mamm:224679,Sorex vagrans vagrans,224679,Madeline S. Tiee,California,Placer County,Sixmile Valley,Madeline S. Tiee 162,2009-09-22,"DNA (frozen); skull; tissue (frozen; RNAlater); whole organism (ethanol, 70%; formalin-fixed)",male,39.310237,-120.608532,184,106,38,14,8,,5.6,mm,mm,mm,mm,,g,scrotal,
MVZ:Mamm:12576,Sorex vagrans vancouverensis,12576,Louise Kellogg,British Columbia,,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",Louise Kellogg 904,1910-06-21,"skin, study; skull",female,49.25,-124.8,26356,105,44,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:51833,Sorex vagrans vagrans,51833,Wayne B. Whitlow,Idaho,Bannock County,2.5 mi NW Pocatello,Wayne B. Whitlow 524,1931-10-08,"skin, study; skull",female,42.897,-112.4795,9617,111,42,12.5,7,,6.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:143520,Sorex vagrans vagrans,143520,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1575,1972-08-02,"skin, study; skull",female,49.1167,-122.75,3666,101,46,12,7,3,3.4,mm,mm,mm,mm,mm,g,uterus tiny,
MVZ:Mamm:143519,Sorex vagrans vagrans,143519,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1574,1972-08-02,"skin, study; skull",female,49.1167,-122.75,3666,106,45,13,7,3,6.1,mm,mm,mm,mm,mm,g,"lactating heavily, small uterus",
MVZ:Mamm:143525,Sorex vagrans vagrans,143525,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Serpentine River, Surrey",1580,1972-08-02,"skin, study; skull",female,49.1167,-122.75,3666,103,45,12,8,4,3.8,mm,mm,mm,mm,mm,g,uterus tiny,
MVZ:Mamm:142692,Sorex vagrans vagrans,142692,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1827,1972-09-14,"skin, study; skull",male,49.0833,-123.0833,4149,101,43,13,7,3,3.5,mm,mm,mm,mm,mm,g,testes 1x1 mm,
MVZ:Mamm:11834,Sorex vagrans vagrans,11834,Frank Stephens,California,Humboldt County,Cuddeback,Frank Stephens 3302,1910-09-18,"skin, study; skull",female,40.5216,-124.0327,1152,103,41,12.5,5,,,mm,mm,mm,mm,,,,
MVZ:Mamm:71206,Sorex vagrans vagrans,71206,Stanley G. Jewett,Oregon,Multnomah County,Portland,Stanley G. Jewett 111,1931-11-28,"skin, study; skull",female,45.5236,-122.675,16106,95,37,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:142473,Sorex vagrans vagrans,142473,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1021,1972-04-27,"skin, study; skull",female,49.0833,-123.0833,4149,98,42,12,8,3,4.2,mm,mm,mm,mm,mm,g,juv.,
MVZ:Mamm:113307,Sorex vagrans vagrans,113307,,Oregon,Clatsop County,Warrenton,1,1949-07-26,"skin, study; skull",female,46.1653,-123.9225,5324,96,41,12,6,,,mm,mm,mm,mm,,,no embryos,
MVZ:Mamm:12526,Sorex vagrans vancouverensis,12526,Annie M. Alexander,British Columbia,,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",Annie M. Alexander 803,1910-06-10,"skin, study; skull",male,49.25,-124.8,26356,115,43,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:142476,Sorex vagrans vagrans,142476,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1027,1972-04-27,"skin, study; skull",male,49.0833,-123.0833,4149,110,44,13,8,3,6.8,mm,mm,mm,mm,mm,g,testes 3x5 mm,
MVZ:Mamm:134707,Sorex vagrans vagrans,134707,Walter W. Dalquest,Washington,Skagit County,Strawberry Bay,Walter W. Dalquest 1468,1939-07-06,"skin, study; skull",female,48.5631,-122.7206,496,101,47,12.6,,,5.9,mm,mm,mm,,,g,,
MVZ:Mamm:134708,Sorex vagrans vagrans,134708,Walter W. Dalquest,Washington,Skagit County,Strawberry Bay,Walter W. Dalquest 1470,1939-07-06,"skin, study; skull",female,48.5631,-122.7206,496,101,42,12.2,,,8.7,mm,mm,mm,,,g,,
MVZ:Mamm:218561,Sorex vagrans vagrans,218561,John D. Perrine,California,Shasta County,"Upper King's Creek Meadow, Lassen Volcanic National Park",John D. Perrine 334,2006-09-12,skull; tissue (frozen); whole organism (ethanol),male,40.46521,-121.4764,30,100,34,12,6,,7,mm,mm,mm,mm,,g,,
MVZ:Mamm:63468,Sorex vagrans vagrans,63468,John E. Hill,Oregon,Washington County,Hillsboro,John E. Hill 593,1933-05-23,"skin, study; skull",female,45.5231,-122.9886,9669,98,39,12.5,8,,,mm,mm,mm,mm,,,ad. mammae 3-3 mm,
MVZ:Mamm:118510,Sorex vagrans vagrans,118510,Robert S. Hoffmann,California,Nevada County,"Sagehen Creek, 3 mi NW Hobart Mills",,1953-08-01,skull,male,39.438,-120.2111667,,107,37,,,,7.2,mm,mm,,,,g,,
MVZ:Mamm:81055,Sorex vagrans vagrans,81055,Morris M. Green,Oregon,Marion County,Salem,Morris M. Green 542,1927-11-21,"skin, study; skull",female,44.9431,-123.0339,10795,105,43,13.5,,,,mm,mm,mm,,,,,
MVZ:Mamm:114162,Sorex vagrans halicoetes,114162,Robert L. Rudd,California,Alameda County,"1 mi NW Newark, salt marsh",Robert L. Rudd 1383,1950-02-17,"skin, study; skull",male,37.5424581,-122.0927093,5470,110,41,12,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:116595,Sorex vagrans vagrans,116595,Robert S. Hoffmann,California,Nevada County,"Sagehen Creek, 3 mi NW Hobart Mills",Robert S. Hoffmann 43,1952-09-13,"skin, study; skull",male,39.438,-120.2111667,,95,49,12,7,,4,mm,mm,mm,mm,,g,,
MVZ:Mamm:134705,Sorex vagrans vagrans,134705,Walter W. Dalquest,Washington,Skagit County,Strawberry Bay,Walter W. Dalquest 1463,1939-07-06,"skin, study; skull",female,48.5631,-122.7206,496,94,39,13,,,4.6,mm,mm,mm,,,g,,
MVZ:Mamm:206905,Sorex vagrans vagrans,206905,John O. Matson,California,Lassen County,"Blue Lake Campground, Warner Mts., Modoc National Forest",John O. Matson 6965,2003-09-13,"DNA (frozen); skeleton (postcranial); skin, study; skull; tissue (ethanol, 95%)",male,41.13983,-120.28043,644,106,41,12,5,,4,mm,mm,mm,mm,,g,testes = 1x1 mm,
MVZ:Mamm:105333,Sorex vagrans vagrans,105333,Seth B. Benson,California,Mono County,"Swager Canyon, Sweetwater Mts.",Seth B. Benson 10229,1946-07-28,"skin, study; skull",male,38.377051,-119.342674,5150,112,41,12,8,3,7.8,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:101672,Sorex vagrans vagrans,101672,Ernest S. Booth,Washington,Grant County,"Crab Creek, 14 mi NNW Mose's Lake Post Office, on road to Ephrata",Ernest S. Booth 681,1942-03-22,"skin, study; skull",female,47.317534399,-119.39054113,10140,92,33,11,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:23969,Sorex vagrans vagrans,23969,Joseph Scattergood Dixon,California,Mono County,Mono Lake Post Office,Joseph Scattergood Dixon 4691,1916-05-25,"skin, study; skull",male,37.990578,-119.141074,2013,95,34,12,5,,7.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:142756,Sorex vagrans vagrans,142756,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1994,1972-11-20,"skin, study; skull",female,49.0833,-123.0833,4149,100,42,11,7,3,3.2,mm,mm,mm,mm,mm,g,ut small,
MVZ:Mamm:142794,Sorex vagrans vagrans,142794,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",1659,1971-08-19,"skin, study; skull",unknown,49.0833,-123.0833,4149,91,43,12,8,3,3.5,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:114999,Sorex vagrans halicoetes,114999,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1525,1950-12-09,"skin, study; skull",male,37.442807,-121.949837,183,104,39,13,7,,4.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:114995,Sorex vagrans halicoetes,114995,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1521,1950-12-09,"skin, study; skull",male,37.442807,-121.949837,183,104,38,13,7,,5.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:114982,Sorex vagrans halicoetes,114982,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1507,1950-12-09,"skin, study; skull",female,37.442807,-121.949837,183,106,41,13,8,,5.6,mm,mm,mm,mm,,g,,
MVZ:Mamm:142728,Sorex vagrans vagrans,142728,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1951,1972-10-24,"skin, study; skull",female,49.0833,-123.0833,4149,101,43,12,8,3,4,mm,mm,mm,mm,mm,g,ut. med.,molting
MVZ:Mamm:68852,Sorex vagrans vagrans,68852,Annie M. Alexander,California,Siskiyou County,Medicine Lake,Annie M. Alexander 3012,1935-10-01,"skin, study; skull",female,41.5829958,-121.5985858,1458,88,38,11.5,,,3.6,mm,mm,mm,,,g,,
MVZ:Mamm:123590,Sorex vagrans halicoetes,123590,"Alan C. Ziegler, George F. Fisler",California,Contra Costa County,"San Pablo Creek salt marsh, Richmond",1325,1958-11-09,"skin, study; skull",male,37.9745281,-122.3765387,1661,98,41,13,6,,4.5,mm,mm,mm,mm,,g,"testes 0.5 x 1 mm, ?",
MVZ:Mamm:101290,Sorex vagrans vagrans,101290,Seth B. Benson,California,Marin County,W end of Tennessee Valley [=Elk Valley],Seth B. Benson 8624,1944-06-03,"skin, study; skull",female,37.84,-122.55,259,104,46,13,9,3,5.1,mm,mm,mm,mm,mm,g,no emb.,
MVZ:Mamm:34706,Sorex vagrans vagrans,34706,Adrey E. Borell,California,Plumas County,Willow Lake,Adrey E. Borell 991,1924-07-22,"skin, study; skull",female,40.4027,-121.3524,237,111,40,12,3,,9,mm,mm,mm,mm,,g,,
MVZ:Mamm:3633,Sorex vagrans halicoetes,3633,Joseph Scattergood Dixon,California,Santa Clara County,Palo Alto,Joseph Scattergood Dixon 218,1908-02-15,"skin, study; skull",female,37.435739,-122.131845,6437,85,28,10,,,,mm,mm,mm,,,,,
MVZ:Mamm:101296,Sorex vagrans vagrans,101296,Seth B. Benson,California,Marin County,W end of Tennessee Valley [=Elk Valley],Seth B. Benson 8645,1944-06-04,"skin, study; skull",female,37.84,-122.55,259,105,42,12,8,3,4.8,mm,mm,mm,mm,mm,g,no emb.,
MVZ:Mamm:101291,Sorex vagrans vagrans,101291,Seth B. Benson,California,Marin County,W end of Tennessee Valley [=Elk Valley],Seth B. Benson 8640,1944-06-04,"skin, study; skull",male,37.84,-122.55,259,,43,12,9,3,5,,mm,mm,mm,mm,g,,"""total length"": ""105+-"""
MVZ:Mamm:101292,Sorex vagrans vagrans,101292,Seth B. Benson,California,Marin County,W end of Tennessee Valley [=Elk Valley],Seth B. Benson 8641,1944-06-04,"skin, study; skull",male,37.84,-122.55,259,104,39,12,8,3,4.4,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:12019,Sorex vagrans vagrans,12019,Louise Kellogg,California,Nevada County,Independence Lake,Louise Kellogg 1133,1910-08-06,"skin, study",female,39.4429602,-120.3104788,2169,110,48,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:218560,Sorex vagrans vagrans,218560,John D. Perrine,California,Shasta County,"Upper King's Creek Meadow, Lassen Volcanic National Park",John D. Perrine 333,2006-09-12,"skull (ethanol, 95%); tissue (frozen)",male,40.46521,-121.4764,30,,,,,,,,,,,,,,
MVZ:Mamm:21166,Sorex vagrans vagrans,21166,Lee R. Dice,Washington,Walla Walla County,Prescott,Lee R. Dice 2027,1913-04-26,"skin, study; skull",male,46.2997,-118.3139,818,106,42,12.5,,,,mm,mm,mm,,,,,
MVZ:Mamm:12528,Sorex vagrans vancouverensis,12528,Annie M. Alexander,British Columbia,,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",Annie M. Alexander 805,1910-06-10,"skin, study; skull",male,49.25,-124.8,26356,111,43,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:134701,Sorex vagrans vagrans,134701,Walter W. Dalquest,Washington,Skagit County,Strawberry Bay,Walter W. Dalquest 1458,1939-07-06,"skin, study; skull",male,48.5631,-122.7206,496,103,45,12.6,,,4.6,mm,mm,mm,,,g,,
MVZ:Mamm:63469,Sorex vagrans vagrans,63469,John E. Hill,Oregon,Washington County,Hillsboro,John E. Hill 594,1933-05-23,"skeleton; skin, study; skull",female,45.5231,-122.9886,9669,98,36.5,12.5,8,,,mm,mm,mm,mm,,,5 embryos: 5 mm,
MVZ:Mamm:118509,Sorex vagrans vagrans,118509,Robert S. Hoffmann,California,Nevada County,"Sagehen Creek, 3 mi NW Hobart Mills",,1953-08-01,skull,male,39.438,-120.2111667,,105,41,,,,4.89,mm,mm,,,,g,,
MVZ:Mamm:98131,Sorex vagrans vagrans,98131,A. P. Hendrickson,California,Placer County,"5 mi S Truckee, W bank Truckee River",A. P. Hendrickson 681,1942-07-05,"skin, study; skull",female,39.2599291,-120.2080704,7459,95,40,13,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:216756,Sorex vagrans vagrans,216756,Christopher J. Conroy,Oregon,Curry County,Sixes,Christopher J. Conroy 1811,2005-10-15,"DNA (frozen); skin, study; skull; tissue (frozen)",female,42.818005,-124.4811202,235,107,46,12,8,,5.00,mm,mm,mm,mm,,g,Nulliparous,
MVZ:Mamm:134713,Sorex vagrans vagrans,134713,Walter W. Dalquest,Washington,Skagit County,Strawberry Bay,Walter W. Dalquest 1476,1939-07-06,"skin, study; skull",female,48.5631,-122.7206,496,98,42,13.2,,,6.2,mm,mm,mm,,,g,,
MVZ:Mamm:134710,Sorex vagrans vagrans,134710,Walter W. Dalquest,Washington,Skagit County,Strawberry Bay,Walter W. Dalquest 1472,1939-07-06,"skin, study; skull",male,48.5631,-122.7206,496,105,41,12,,,8.7,mm,mm,mm,,,g,,
MVZ:Mamm:25506,Sorex vagrans vagrans,25506,Annie M. Alexander,Oregon,Klamath County,Crater Lake,Annie M. Alexander 19,1917-08-12,"skin, study; skull",female,42.9439,-122.1056,4843,100,37,17,,,,mm,mm,mm,,,,,
MVZ:Mamm:142724,Sorex vagrans vagrans,142724,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1947,1972-10-24,"skin, study; skull",male,49.0833,-123.0833,4149,102,44,12,7,3,3.8,mm,mm,mm,mm,mm,g,testes 1.5x1.5 mm,
MVZ:Mamm:143662,Sorex vagrans vagrans,143662,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",1118,1972-04-19,"skin, study; skull",male,49.0833,-123.0833,4149,114,47,14,8,3,6.4,mm,mm,mm,mm,mm,g,Testes 4.5 X 5.5 mm,
MVZ:Mamm:142722,Sorex vagrans vagrans,142722,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1945,1972-10-24,"skin, study; skull",female,49.0833,-123.0833,4149,109,42,12,8,3,4.6,mm,mm,mm,mm,mm,g,"lact. heavily, ut. lg",
MVZ:Mamm:142727,Sorex vagrans vagrans,142727,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1950,1972-10-24,"skin, study; skull",female,49.0833,-123.0833,4149,101,43,12,8,3,3.8,mm,mm,mm,mm,mm,g,testes 1x1 mm,
MVZ:Mamm:97405,Sorex vagrans vagrans,97405,Ward C. Russell,California,Humboldt County,3 mi N Trinidad,Ward C. Russell 8541,1942-01-01,"skin, study; skull",male,41.104244,-124.1530252,2886,105,40,11,6,,6.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:114984,Sorex vagrans halicoetes,114984,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1509,1950-12-09,"skin, study; skull",female,37.442807,-121.949837,183,106,37,13,8,,4.9,mm,mm,mm,mm,,g,,
MVZ:Mamm:114994,Sorex vagrans halicoetes,114994,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1520,1950-12-09,"skin, study; skull",female,37.442807,-121.949837,183,105,41,13,7,,5.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:114991,Sorex vagrans halicoetes,114991,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1517,1950-12-09,"skin, study; skull",male,37.442807,-121.949837,183,114,42,13.5,8,,5.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:142877,Sorex vagrans vagrans,142877,"Myrnal L. Hawes, Charles J. Krebs",British Columbia,,"Delta, Westham Island, Westham Island",964,1972-04-19,"skin, study; skull",male,49.0833,-123.0833,4149,98,43,12.5,8,3,3.6,mm,mm,mm,mm,mm,g,Testes < 2 mm,
MVZ:Mamm:142725,Sorex vagrans vagrans,142725,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1948,1972-10-24,"skin, study; skull",female,49.0833,-123.0833,4149,103,43,13,8,3,3.5,mm,mm,mm,mm,mm,g,ut. tiny,
MVZ:Mamm:142723,Sorex vagrans vagrans,142723,Myrnal L. Hawes,British Columbia,,"Ladner Air Force Base, Delta",Myrnal L. Hawes 1946,1972-10-24,"skin, study; skull",male,49.0833,-123.0833,4149,97,40,12,7,3,3.9,mm,mm,mm,mm,mm,g,testes 1x1 mm,molting
MVZ:Mamm:123588,Sorex vagrans halicoetes,123588,"Alan C. Ziegler, George F. Fisler",California,Contra Costa County,"San Pablo Creek salt marsh, Richmond",1323,1958-11-09,"skin, study; skull",female,37.9745281,-122.3765387,1661,107,41,13,7,,5.6,mm,mm,mm,mm,,g,"no embs, uterus enlarged + flaccid, heavy mamm. tissue",
MVZ:Mamm:12604,Sorex vagrans vancouverensis,12604,Harry S. Swarth,British Columbia,,"Golden Eagle Mine, Vancouver Island, Vancouver Island, Vancouver Island",Harry S. Swarth 8332,1910-07-02,whole organism (ethanol),unknown,48.9751,-124.8,27434,,,,,,,,,,,,,,
MVZ:Mamm:115189,Sorex vagrans halicoetes,115189,Robert L. Rudd,California,Santa Clara County,1.75 mi NE Alviso,Robert L. Rudd 1512,1950-12-09,skull,male,37.442807,-121.949837,183,,,,,,,,,,,,,,
MVZ:Mamm:34707,Sorex vagrans vagrans,34707,Adrey E. Borell,California,Plumas County,Willow Lake,Adrey E. Borell 992,1924-07-22,"skin, study; skull",female,40.4027,-121.3524,237,109,38,13,4,,7.4,mm,mm,mm,mm,,g,,
